1	1	6405	6394
2	4	7173	7116
3	7	7597	7512
4	10	6580	6547
5	13	6421	6407
6	13	6414	6428
7	15	6430	6445
8	17	6449	6466
9	18	6479	6498
10	19	6531	6550
11	23	6884	6897
12	24	6988	7010
13	25	7048	6999
14	20	6575	6611
15	29	7324	7385
16	31	10836	10829
17	34	7981	7893
18	34	8011	8044
19	39	9065	8962
20	39	9122	9147
21	44	7907	7828
22	47	6761	6802
23	42	9448	9463
24	49	9776	9785
25	53	6687	6668
26	54	7919	7819
27	56	8780	8749
28	32	11200	11190
29	61	14369	14316
30	5	7252	7214
31	64	12795	12734
32	67	6806	6779
33	43	9523	9547
34	70	13271	13207
35	70	13440	13385
36	74	17650	17585
37	14	6458	6443
38	71	13226	13164
39	78	16208	16167
40	53	6689	6725
41	83	17185	17168
42	85	9690	9714
43	80	16422	16390
44	26	7183	7212
45	91	18901	18883
46	94	6657	6619
47	97	17902	17841
48	99	20412	20357
49	102	9594	9527
50	104	25099	25098
51	107	18282	18268
52	91	18809	18746
53	111	23758	23792
54	92	19214	19194
55	98	17818	17831
56	116	20333	20425
57	118	20748	20692
58	119	20981	21006
59	120	21280	21294
60	122	21560	21567
61	121	20949	20937
62	125	23084	23114
63	110	18684	18697
64	109	18446	18385
65	113	23591	23626
66	93	19095	19158
67	129	18172	18238
68	100	20327	20254
69	133	24511	24452
70	136	24727	24674
71	139	22364	22334
72	142	24216	24250
73	142	24310	24247
74	145	24417	24363
75	136	24665	24713
76	150	24573	24619
77	149	24627	24667
78	153	24537	24592
79	148	24437	24488
80	157	24878	24899
81	160	21766	21776
82	163	24780	24809
83	163	24826	24786
84	167	23112	23083
85	165	24726	24775
86	152	24389	24434
87	143	24071	24036
88	171	23820	23895
89	83	17088	17037
90	176	25119	25091
91	151	24384	24441
92	104	25071	25100
93	105	25143	25169
94	181	24879	24905
95	176	25083	25105
96	185	18693	18763
97	184	25044	25073
98	189	23897	23950
99	192	8129	8236
100	195	8484	8493
101	194	8364	8341
102	196	8716	8631
103	196	8747	8716
104	199	9250	9357
105	201	7636	7723
106	204	9601	9649
107	205	9935	9836
108	206	10042	10144
109	208	10393	10439
110	207	10398	10343
111	210	11125	11030
112	213	8080	8105
113	205	9779	9829
114	217	12424	12304
115	220	12897	12782
116	205	9829	9932
117	223	7537	7567
118	226	13896	14017
119	229	15538	15496
120	232	14912	14863
121	235	15153	15118
122	230	15314	15367
123	229	15496	15537
124	239	15671	15709
125	241	11849	11782
126	244	6977	6948
127	247	15602	15673
128	11	6695	6651
129	251	8639	8669
130	77	13408	13476
131	255	10114	10200
132	65	12494	12561
133	27	7066	7051
134	259	11743	11631
135	262	7149	7084
136	164	24696	24660
137	265	24558	24614
138	267	18395	18421
139	269	18307	18303
140	186	18567	18496
141	187	18865	18854
142	272	19296	19375
143	274	19596	19604
144	275	20429	20400
145	278	22416	22488
146	281	21461	21383
147	284	19176	19191
148	279	22382	22314
149	288	22634	22697
150	289	22914	22976
151	291	23176	23231
152	293	17677	17647
153	296	24338	24390
154	299	25172	25142
155	302	25153	25176
156	298	24327	24374
157	303	25082	25110
158	307	6384	6386
159	14	6448	6469
160	2	6460	6453
161	311	7424	7481
162	246	6785	6819
163	16	6513	6484
164	96	6572	6606
